         Sat           Ant         Start           End
       SAT17         ANT12        200604        224541
       SAT17          ANT4       1107804       1131741
       SAT17         ANT12       1107804       1131741
       SAT17          ANT4        251056        268050
       SAT17         ANT12        251056        268050
       SAT17          ANT4       1158256       1175250
       SAT17         ANT12       1158256       1175250
       SAT17          ANT4        305814        323634
       SAT17         ANT12        305814        323634
       SAT17          ANT4        349675        373007
       SAT17         ANT12        349675        373007
       SAT17          ANT4        407973        420713
       SAT17         ANT12        407973        420713
       SAT17          ANT4        452636        477723
       SAT17         ANT12        452636        477723
       SAT17          ANT4        505970        520908
       SAT17         ANT12        505970        520908
       SAT17          ANT4        558174        578236
       SAT17         ANT12        558174        578236
       SAT17          ANT4        603569        624963
       SAT17         ANT12        603569        624963
       SAT17          ANT4        661563        675446
       SAT17         ANT12        661563        675446
       SAT17          ANT4        705017        730390
       SAT17         ANT12        705017        730390
       SAT17          ANT4        760850        774196
       SAT17         ANT12        760850        774196
       SAT17          ANT4        810244        832427
       SAT17         ANT12        810244        832427
       SAT17          ANT4        857931        877134
       SAT17         ANT12        857931        877134
       SAT17          ANT6         12531         51053
       SAT17          ANT8         12531         51053
       SAT17          ANT6        919731        958253
       SAT17          ANT8        919731        958253
       SAT17          ANT6        129419        157349
       SAT17          ANT8        129419        157349
       SAT17          ANT6       1036619       1064549
       SAT17          ANT8       1036619       1064549
       SAT17          ANT6        171078        184287
       SAT17          ANT8        171078        184287
       SAT17          ANT6       1078278       1091487
       SAT17          ANT8       1078278       1091487
       SAT17          ANT6        240914        248692
       SAT17          ANT8        240914        248692
       SAT17          ANT6       1148114       1155892
       SAT17          ANT8       1148114       1155892
       SAT17          ANT6        264935        297488
       SAT17          ANT8        264935        297488
       SAT17          ANT6       1172135       1204688
       SAT17          ANT8       1172135       1204688
       SAT17          ANT6        372529        409986
       SAT17          ANT8        372529        409986
       SAT17          ANT6        490490        508396
       SAT17          ANT8        490490        508396
       SAT17          ANT6        518259        544484
       SAT17          ANT8        518259        544484
       SAT17          ANT6        622457        661902
       SAT17          ANT8        622457        661902
       SAT17          ANT6        741353        765097
       SAT17          ANT8        741353        765097
       SAT17          ANT6        773924        795014
       SAT17          ANT8        773924        795014
       SAT17          ANT6        874099        907200
       SAT17          ANT8        874099        907200
       SAT41          ANT7         12297         51697
       SAT41          ANT9         12297         51697
       SAT41          ANT7        919497        958897
       SAT41          ANT9        919497        958897
       SAT41          ANT7        131502        153308
       SAT41          ANT9        131502        153308
       SAT41          ANT7       1038702       1060508
       SAT41          ANT9       1038702       1060508
       SAT41          ANT7        160257        183643
       SAT41          ANT9        160257        183643
       SAT41          ANT7       1067457       1090843
       SAT41          ANT9       1067457       1090843
       SAT41          ANT7        263208        303019
       SAT41          ANT9        263208        303019
       SAT41          ANT7       1170408       1209600
       SAT41          ANT9       1170408       1209600
       SAT41          ANT7        382020        408271
       SAT41          ANT9        382020        408271
       SAT41          ANT7        418257        434489
       SAT41          ANT9        418257        434489
       SAT41          ANT7        515176        551588
       SAT41          ANT9        515176        551588
       SAT41          ANT7        627589        661116
       SAT41          ANT9        627589        661116
       SAT41          ANT7        742347        755866
       SAT41          ANT9        742347        755866
       SAT41          ANT7        767789        795149
       SAT41          ANT9        767789        795149
       SAT41          ANT7        873841        907200
       SAT41          ANT9        873841        907200
       SAT41          ANT5             0           260
       SAT41         ANT10             0           260
       SAT41          ANT5        907200        907460
       SAT41         ANT10        907200        907460
       SAT41          ANT5         80353        102950
       SAT41         ANT10         80353        102950
       SAT41          ANT5        987553       1010150
       SAT41         ANT10        987553       1010150
       SAT41          ANT5        111111        131818
       SAT41         ANT10        111111        131818
       SAT41          ANT5       1018311       1039018
       SAT41         ANT10       1018311       1039018
       SAT41          ANT5        212224        251220
       SAT41         ANT10        212224        251220
       SAT41          ANT5       1119424       1158420
       SAT41         ANT10       1119424       1158420
       SAT41          ANT5        330596        357089
       SAT41         ANT10        330596        357089
       SAT41          ANT5        369636        382327
       SAT41         ANT10        369636        382327
       SAT41          ANT5        442591        444561
       SAT41         ANT10        442591        444561
       SAT41          ANT5        445121        446595
       SAT41         ANT10        445121        446595
       SAT41          ANT5        464493        498397
       SAT41         ANT10        464493        498397
       SAT41          ANT5        573048        609810
       SAT41         ANT10        573048        609810
       SAT41          ANT5        691088        707219
       SAT41         ANT10        691088        707219
       SAT41          ANT5        717567        742675
       SAT41         ANT10        717567        742675
       SAT41          ANT5        743791        744329
       SAT41         ANT10        743791        744329
       SAT41          ANT5        822334        861823
       SAT41         ANT10        822334        861823
       SAT41          ANT3             0          7918
       SAT41         ANT11             0          7918
       SAT41          ANT3        907200        915118
       SAT41         ANT11        907200        915118
       SAT41          ANT3         51481         69144
       SAT41         ANT11         51481         69144
       SAT41          ANT3        958681        976344
       SAT41         ANT11        958681        976344
       SAT41          ANT3         90256        115098
       SAT41         ANT11         90256        115098
       SAT41          ANT3        997456       1022298
       SAT41         ANT11        997456       1022298
       SAT41          ANT3        156958        160416
       SAT41         ANT11        156958        160416
       SAT41          ANT3       1064158       1067616
       SAT41         ANT11       1064158       1067616
       SAT41          ANT3        193437        223719
       SAT41         ANT11        193437        223719
       SAT41          ANT3       1100637       1130919
       SAT41         ANT11       1100637       1130919
       SAT41          ANT3        251830        260076
       SAT41         ANT11        251830        260076
       SAT41          ANT3       1159030       1167276
       SAT41         ANT11       1159030       1167276
       SAT41          ANT3        302961        324539
       SAT41         ANT11        302961        324539
       SAT41          ANT3        344845        365970
       SAT41         ANT11        344845        365970
       SAT41          ANT3        408970        417799
       SAT41         ANT11        408970        417799
       SAT41          ANT3        445346        475510
       SAT41         ANT11        445346        475510
       SAT41          ANT3        509364        511976
       SAT41         ANT11        509364        511976
       SAT41          ANT3        553744        579016
       SAT41         ANT11        553744        579016
       SAT41          ANT3        600344        617517
       SAT41         ANT11        600344        617517
       SAT41          ANT3        661117        674576
       SAT41         ANT11        661117        674576
       SAT41          ANT3        698163        726303
       SAT41         ANT11        698163        726303
       SAT41          ANT3        804084        832585
       SAT41         ANT11        804084        832585
       SAT41          ANT3        856611        869487
       SAT41         ANT11        856611        869487
       SAT41          ANT1         51364         81361
       SAT41          ANT2         51364         81361
       SAT41          ANT1        958564        988561
       SAT41          ANT2        958564        988561
       SAT41          ANT1        162766        175762
       SAT41          ANT2        162766        175762
       SAT41          ANT1       1069966       1082962
       SAT41          ANT2       1069966       1082962
       SAT41          ANT1        179761        209374
       SAT41          ANT2        179761        209374
       SAT41          ANT1       1086961       1116574
       SAT41          ANT2       1086961       1116574
       SAT41          ANT1        289327        332655
       SAT41          ANT2        289327        332655
       SAT41          ANT1       1196527       1209600
       SAT41          ANT2       1196527       1209600
       SAT41          ANT1        412738        460174
       SAT41          ANT2        412738        460174
       SAT41          ANT1        540097        583862
       SAT41          ANT2        540097        583862
       SAT41          ANT1        663739        710915
       SAT41          ANT2        663739        710915
       SAT41          ANT1        791509        832784
       SAT41          ANT2        791509        832784
       SAT41          ANT4             0         11781
       SAT41         ANT12             0         11781
       SAT41          ANT4        907200        918981
       SAT41         ANT12        907200        918981
       SAT41          ANT4         49544         66530
       SAT41         ANT12         49544         66530
       SAT41          ANT4        956744        973730
       SAT41         ANT12        956744        973730
       SAT41          ANT4         93050        116993
       SAT41         ANT12         93050        116993
       SAT41          ANT4       1000250       1024193
       SAT41         ANT12       1000250       1024193
       SAT41          ANT4        151191        163738
       SAT41         ANT12        151191        163738
       SAT41          ANT4       1058391       1070938
       SAT41         ANT12       1058391       1070938
       SAT41          ANT4        196550        221295
       SAT41         ANT12        196550        221295
       SAT41          ANT4       1103750       1128495
       SAT41         ANT12       1103750       1128495
       SAT41          ANT4        248818        264494
       SAT41         ANT12        248818        264494
       SAT41          ANT4       1156018       1171694
       SAT41         ANT12       1156018       1171694
       SAT41          ANT4        302033        321252
       SAT41         ANT12        302033        321252
       SAT41          ANT4       1209233       1209600
       SAT41         ANT12       1209233       1209600
       SAT41          ANT4        346752        368920
       SAT41         ANT12        346752        368920
       SAT41          ANT4        404980        418336
       SAT41         ANT12        404980        418336
       SAT41          ANT4        448777        474152
       SAT41         ANT12        448777        474152
       SAT41          ANT4        503740        517611
       SAT41         ANT12        503740        517611
       SAT41          ANT4        554201        575611
       SAT41         ANT12        554201        575611
       SAT41          ANT4        600947        620991
       SAT41         ANT12        600947        620991
       SAT41          ANT4        658264        673217
       SAT41         ANT12        658264        673217
       SAT41          ANT4        701449        726530
       SAT41         ANT12        701449        726530
       SAT41          ANT4        758470        771206
       SAT41         ANT12        758470        771206
       SAT41          ANT4        806157        829502
       SAT41         ANT12        806157        829502
       SAT41          ANT4        855551        873355
       SAT41         ANT12        855551        873355
       SAT41          ANT6          8658         44466
       SAT41          ANT8          8658         44466
       SAT41          ANT6        915858        951666
       SAT41          ANT8        915858        951666
       SAT41          ANT6        118530        153789
       SAT41          ANT8        118530        153789
       SAT41          ANT6       1025730       1060989
       SAT41          ANT8       1025730       1060989
       SAT41          ANT6        173196        178287
       SAT41          ANT8        173196        178287
       SAT41          ANT6       1080396       1085487
       SAT41          ANT8       1080396       1085487
       SAT41          ANT6        234968        249776
       SAT41          ANT8        234968        249776
       SAT41          ANT6       1142168       1156976
       SAT41          ANT8       1142168       1156976
       SAT41          ANT6        261553        289545
       SAT41          ANT8        261553        289545
       SAT41          ANT6       1168753       1196745
       SAT41          ANT8       1168753       1196745
       SAT41          ANT6        366875        405984
       SAT41          ANT8        366875        405984
       SAT41          ANT6        485764        507691
       SAT41          ANT8        485764        507691
       SAT41          ANT6        516096        539399
       SAT41          ANT8        516096        539399
       SAT41          ANT6        618081        657276
       SAT41          ANT8        618081        657276
       SAT41          ANT6        736167        762406
       SAT41          ANT8        736167        762406
       SAT41          ANT6        773815        790310
       SAT41          ANT8        773815        790310
       SAT41          ANT6        870232        905961
       SAT41          ANT8        870232        905961
       SAT18          ANT7          7392         47375
       SAT18          ANT9          7392         47375
       SAT18          ANT7        914592        954575
       SAT18          ANT9        914592        954575
       SAT66          ANT7          7392         47375
       SAT66          ANT9          7392         47375
       SAT66          ANT7        914592        954575
       SAT66          ANT9        914592        954575
       SAT18          ANT7        126683        151534
       SAT18          ANT9        126683        151534
       SAT18          ANT7       1033883       1058734
       SAT18          ANT9       1033883       1058734
       SAT66          ANT7        126683        151534
       SAT66          ANT9        126683        151534
       SAT66          ANT7       1033883       1058734
       SAT66          ANT9       1033883       1058734
       SAT18          ANT7        159472        178910
       SAT18          ANT9        159472        178910
       SAT18          ANT7       1066672       1086110
       SAT18          ANT9       1066672       1086110
       SAT66          ANT7        159472        178910
       SAT66          ANT9        159472        178910
       SAT66          ANT7       1066672       1086110
       SAT66          ANT9       1066672       1086110
       SAT18          ANT7        259066        297538
       SAT18          ANT9        259066        297538
       SAT18          ANT7       1166266       1204738
       SAT18          ANT9       1166266       1204738
       SAT66          ANT7        259066        297538
       SAT66          ANT9        259066        297538
       SAT66          ANT7       1166266       1204738
       SAT66          ANT9       1166266       1204738
       SAT18          ANT7        375474        404857
       SAT18          ANT9        375474        404857
       SAT66          ANT7        375474        404857
       SAT66          ANT9        375474        404857
       SAT18          ANT7        419837        429101
       SAT18          ANT9        419837        429101
       SAT66          ANT7        419837        429101
       SAT66          ANT9        419837        429101
       SAT18          ANT7        487305        496169
       SAT18          ANT9        487305        496169
       SAT66          ANT7        487305        496169
       SAT66          ANT9        487305        496169
       SAT18          ANT7        511428        541027
       SAT18          ANT9        511428        541027
       SAT66          ANT7        511428        541027
       SAT66          ANT9        511428        541027
       SAT18          ANT7        618868        657236
       SAT18          ANT9        618868        657236
       SAT66          ANT7        618868        657236
       SAT66          ANT9        618868        657236
       SAT18          ANT7        737424        756648
       SAT18          ANT9        737424        756648
       SAT66          ANT7        737424        756648
       SAT66          ANT9        737424        756648
       SAT18          ANT7        764707        789663
       SAT18          ANT9        764707        789663
       SAT66          ANT7        764707        789663
       SAT66          ANT9        764707        789663
       SAT18          ANT7        868951        907200
       SAT18          ANT9        868951        907200
       SAT66          ANT7        868951        907200
       SAT66          ANT9        868951        907200
       SAT18          ANT5         75429        100499
       SAT18         ANT10         75429        100499
       SAT18          ANT5        982629       1007699
       SAT18         ANT10        982629       1007699
       SAT66          ANT5         75429        100499
       SAT66         ANT10         75429        100499
       SAT66          ANT5        982629       1007699
       SAT66         ANT10        982629       1007699
       SAT18          ANT5        110793        127013
       SAT18         ANT10        110793        127013
       SAT18          ANT5       1017993       1034213
       SAT18         ANT10       1017993       1034213
       SAT66          ANT5        110793        127013
       SAT66         ANT10        110793        127013
       SAT66          ANT5       1017993       1034213
       SAT66         ANT10       1017993       1034213
       SAT18          ANT5        208271        245092
       SAT18         ANT10        208271        245092
       SAT18          ANT5       1115471       1152292
       SAT18         ANT10       1115471       1152292
       SAT66          ANT5        208271        245092
       SAT66         ANT10        208271        245092
       SAT66          ANT5       1115471       1152292
       SAT66         ANT10       1115471       1152292
       SAT18          ANT5        319784        353586
       SAT18         ANT10        319784        353586
       SAT66          ANT5        319784        353586
       SAT66         ANT10        319784        353586
       SAT18          ANT5        371366        378284
       SAT18         ANT10        371366        378284
       SAT66          ANT5        371366        378284
       SAT66         ANT10        371366        378284
       SAT18          ANT5        435784        448366
       SAT18         ANT10        435784        448366
       SAT66          ANT5        435784        448366
       SAT66         ANT10        435784        448366
       SAT18          ANT5        460983        489612
       SAT18         ANT10        460983        489612
       SAT66          ANT5        460983        489612
       SAT66         ANT10        460983        489612
       SAT18          ANT5        566886        605861
       SAT18         ANT10        566886        605861
       SAT66          ANT5        566886        605861
       SAT66         ANT10        566886        605861
       SAT18          ANT5        686277        706922
       SAT18         ANT10        686277        706922
       SAT66          ANT5        686277        706922
       SAT66         ANT10        686277        706922
       SAT18          ANT5        715098        737743
       SAT18         ANT10        715098        737743
       SAT66          ANT5        715098        737743
       SAT66         ANT10        715098        737743
       SAT18          ANT5        817829        857317
       SAT18         ANT10        817829        857317
       SAT66          ANT5        817829        857317
       SAT66         ANT10        817829        857317
       SAT18          ANT3             0          3965
       SAT18         ANT11             0          3965
       SAT18          ANT3        907200        911165
       SAT18         ANT11        907200        911165
       SAT66          ANT3             0          3965
       SAT66         ANT11             0          3965
       SAT66          ANT3        907200        911165
       SAT66         ANT11        907200        911165
       SAT18          ANT3         47183         67319
       SAT18         ANT11         47183         67319
       SAT18          ANT3        954383        974519
       SAT18         ANT11        954383        974519
       SAT66          ANT3         47183         67319
       SAT66         ANT11         47183         67319
       SAT66          ANT3        954383        974519
       SAT66         ANT11        954383        974519
       SAT18          ANT3         87715        110262
       SAT18         ANT11         87715        110262
       SAT18          ANT3        994915       1017462
       SAT18         ANT11        994915       1017462
       SAT66          ANT3         87715        110262
       SAT66         ANT11         87715        110262
       SAT66          ANT3        994915       1017462
       SAT66         ANT11        994915       1017462
       SAT18          ANT3        152866        159821
       SAT18         ANT11        152866        159821
       SAT18          ANT3       1060066       1067021
       SAT18         ANT11       1060066       1067021
       SAT66          ANT3        152866        159821
       SAT66         ANT11        152866        159821
       SAT66          ANT3       1060066       1067021
       SAT66         ANT11       1060066       1067021
       SAT18          ANT3        189223        219662
       SAT18         ANT11        189223        219662
       SAT18          ANT3       1096423       1126862
       SAT18         ANT11       1096423       1126862
       SAT66          ANT3        189223        219662
       SAT66         ANT11        189223        219662
       SAT66          ANT3       1096423       1126862
       SAT66         ANT11       1096423       1126862
       SAT18          ANT3        251080        256088
       SAT18         ANT11        251080        256088
       SAT18          ANT3       1158280       1163288
       SAT18         ANT11       1158280       1163288
       SAT66          ANT3        251080        256088
       SAT66         ANT11        251080        256088
       SAT66          ANT3       1158280       1163288
       SAT66         ANT11       1158280       1163288
       SAT18          ANT3        298247        322148
       SAT18         ANT11        298247        322148
       SAT18          ANT3       1205447       1209600
       SAT18         ANT11       1205447       1209600
       SAT66          ANT3        298247        322148
       SAT66         ANT11        298247        322148
       SAT66          ANT3       1205447       1209600
       SAT66         ANT11       1205447       1209600
       SAT18          ANT3        342880        361580
       SAT18         ANT11        342880        361580
       SAT66          ANT3        342880        361580
       SAT66         ANT11        342880        361580
       SAT18          ANT3        405032        416792
       SAT18         ANT11        405032        416792
       SAT66          ANT3        405032        416792
       SAT66         ANT11        405032        416792
       SAT18          ANT3        441710        470820
       SAT18         ANT11        441710        470820
       SAT66          ANT3        441710        470820
       SAT66         ANT11        441710        470820
       SAT18          ANT3        548656        576052
       SAT18         ANT11        548656        576052
       SAT66          ANT3        548656        576052
       SAT66         ANT11        548656        576052
       SAT18          ANT3        598881        613421
       SAT18         ANT11        598881        613421
       SAT66          ANT3        598881        613421
       SAT66         ANT11        598881        613421
       SAT18          ANT3        657069        673218
       SAT18         ANT11        657069        673218
       SAT66          ANT3        657069        673218
       SAT66         ANT11        657069        673218
       SAT18          ANT3        695064        721206
       SAT18         ANT11        695064        721206
       SAT66          ANT3        695064        721206
       SAT66         ANT11        695064        721206
       SAT18          ANT3        799248        829082
       SAT18         ANT11        799248        829082
       SAT66          ANT3        799248        829082
       SAT66         ANT11        799248        829082
       SAT18          ANT3        855525        865535
       SAT18         ANT11        855525        865535
       SAT66          ANT3        855525        865535
       SAT66         ANT11        855525        865535
       SAT18          ANT1         34448         76819
       SAT18          ANT2         34448         76819
       SAT18          ANT1        941648        984019
       SAT18          ANT2        941648        984019
       SAT66          ANT1         34448         76819
       SAT66          ANT2         34448         76819
       SAT66          ANT1        941648        984019
       SAT66          ANT2        941648        984019
       SAT18          ANT1        157178        204491
       SAT18          ANT2        157178        204491
       SAT18          ANT1       1064378       1111691
       SAT18          ANT2       1064378       1111691
       SAT66          ANT1        157178        204491
       SAT66          ANT2        157178        204491
       SAT66          ANT1       1064378       1111691
       SAT66          ANT2       1064378       1111691
       SAT18          ANT1        284363        328203
       SAT18          ANT2        284363        328203
       SAT18          ANT1       1191563       1209600
       SAT18          ANT2       1191563       1209600
       SAT66          ANT1        284363        328203
       SAT66          ANT2        284363        328203
       SAT66          ANT1       1191563       1209600
       SAT66          ANT2       1191563       1209600
       SAT18          ANT1        408087        455471
       SAT18          ANT2        408087        455471
       SAT66          ANT1        408087        455471
       SAT66          ANT2        408087        455471
       SAT18          ANT1        535688        578584
       SAT18          ANT2        535688        578584
       SAT66          ANT1        535688        578584
       SAT66          ANT2        535688        578584
       SAT18          ANT1        658603        687584
       SAT18          ANT2        658603        687584
       SAT66          ANT1        658603        687584
       SAT66          ANT2        658603        687584
       SAT18          ANT1        696862        704460
       SAT18          ANT2        696862        704460
       SAT66          ANT1        696862        704460
       SAT66          ANT2        696862        704460
       SAT18          ANT1        786777        815898
       SAT18          ANT2        786777        815898
       SAT66          ANT1        786777        815898
       SAT66          ANT2        786777        815898
       SAT18          ANT1        895967        907200
       SAT18          ANT2        895967        907200
       SAT66          ANT1        895967        907200
       SAT66          ANT2        895967        907200
       SAT18          ANT4             0          8137
       SAT18         ANT12             0          8137
       SAT18          ANT4        907200        915337
       SAT18         ANT12        907200        915337
       SAT66          ANT4             0          8137
       SAT66         ANT12             0          8137
       SAT66          ANT4        907200        915337
       SAT66         ANT12        907200        915337
       SAT18          ANT4         45845         64216
       SAT18         ANT12         45845         64216
       SAT18          ANT4        953045        971416
       SAT18         ANT12        953045        971416
       SAT66          ANT4         45845         64216
       SAT66         ANT12         45845         64216
       SAT66          ANT4        953045        971416
       SAT66         ANT12        953045        971416
       SAT18          ANT4         90006        112899
       SAT18         ANT12         90006        112899
       SAT18          ANT4        997206       1020099
       SAT18         ANT12        997206       1020099
       SAT66          ANT4         90006        112899
       SAT66         ANT12         90006        112899
       SAT66          ANT4        997206       1020099
       SAT66         ANT12        997206       1020099
       SAT18          ANT4        148324        161266
       SAT18         ANT12        148324        161266
       SAT18          ANT4       1055524       1068466
       SAT18         ANT12       1055524       1068466
       SAT66          ANT4        148324        161266
       SAT66         ANT12        148324        161266
       SAT66          ANT4       1055524       1068466
       SAT66         ANT12       1055524       1068466
       SAT18          ANT4        192602        217845
       SAT18         ANT12        192602        217845
       SAT18          ANT4       1099802       1125045
       SAT18         ANT12       1099802       1125045
       SAT66          ANT4        192602        217845
       SAT66         ANT12        192602        217845
       SAT66          ANT4       1099802       1125045
       SAT66         ANT12       1099802       1125045
       SAT18          ANT4        246602        261094
       SAT18         ANT12        246602        261094
       SAT18          ANT4       1153802       1168294
       SAT18         ANT12       1153802       1168294
       SAT66          ANT4        246602        261094
       SAT66         ANT12        246602        261094
       SAT66          ANT4       1153802       1168294
       SAT66         ANT12       1153802       1168294
       SAT18          ANT4        298127        318728
       SAT18         ANT12        298127        318728
       SAT18          ANT4       1205327       1209600
       SAT18         ANT12       1205327       1209600
       SAT66          ANT4        298127        318728
       SAT66         ANT12        298127        318728
       SAT66          ANT4       1205327       1209600
       SAT66         ANT12       1205327       1209600
       SAT18          ANT4        344021        364891
       SAT18         ANT12        344021        364891
       SAT66          ANT4        344021        364891
       SAT66         ANT12        344021        364891
       SAT18          ANT4        401790        416069
       SAT18         ANT12        401790        416069
       SAT66          ANT4        401790        416069
       SAT66         ANT12        401790        416069
       SAT18          ANT4        445093        470394
       SAT18         ANT12        445093        470394
       SAT66          ANT4        445093        470394
       SAT66         ANT12        445093        470394
       SAT18          ANT4        501435        514499
       SAT18         ANT12        501435        514499
       SAT66          ANT4        501435        514499
       SAT66         ANT12        501435        514499
       SAT18          ANT4        550143        572804
       SAT18         ANT12        550143        572804
       SAT66          ANT4        550143        572804
       SAT66         ANT12        550143        572804
       SAT18          ANT4        598485        617134
       SAT18         ANT12        598485        617134
       SAT66          ANT4        598485        617134
       SAT66         ANT12        598485        617134
       SAT18          ANT4        654799        670999
       SAT18         ANT12        654799        670999
       SAT66          ANT4        654799        670999
       SAT66         ANT12        654799        670999
       SAT18          ANT4        698081        722532
       SAT18         ANT12        698081        722532
       SAT66          ANT4        698081        722532
       SAT66         ANT12        698081        722532
       SAT18          ANT4        755926        768424
       SAT18         ANT12        755926        768424
       SAT66          ANT4        755926        768424
       SAT66         ANT12        755926        768424
       SAT18          ANT4        802071        826375
       SAT18         ANT12        802071        826375
       SAT66          ANT4        802071        826375
       SAT66         ANT12        802071        826375
       SAT18          ANT4        853275        869713
       SAT18         ANT12        853275        869713
       SAT66          ANT4        853275        869713
       SAT66         ANT12        853275        869713
       SAT18          ANT6          5060         35441
       SAT18          ANT8          5060         35441
       SAT18          ANT6        912260        942641
       SAT18          ANT8        912260        942641
       SAT66          ANT6          5060         35441
       SAT66          ANT8          5060         35441
       SAT66          ANT6        912260        942641
       SAT66          ANT8        912260        942641
       SAT18          ANT6        111628        149948
       SAT18          ANT8        111628        149948
       SAT18          ANT6       1018828       1057148
       SAT18          ANT8       1018828       1057148
       SAT66          ANT6        111628        149948
       SAT66          ANT8        111628        149948
       SAT66          ANT6       1018828       1057148
       SAT66          ANT8       1018828       1057148
       SAT18          ANT6        230125        249777
       SAT18          ANT8        230125        249777
       SAT18          ANT6       1137325       1156977
       SAT18          ANT8       1137325       1156977
       SAT66          ANT6        230125        249777
       SAT66          ANT8        230125        249777
       SAT66          ANT6       1137325       1156977
       SAT66          ANT8       1137325       1156977
       SAT18          ANT6        258772        283909
       SAT18          ANT8        258772        283909
       SAT18          ANT6       1165972       1191109
       SAT18          ANT8       1165972       1191109
       SAT66          ANT6        258772        283909
       SAT66          ANT8        258772        283909
       SAT66          ANT6       1165972       1191109
       SAT66          ANT8       1165972       1191109
       SAT18          ANT6        362186        401652
       SAT18          ANT8        362186        401652
       SAT66          ANT6        362186        401652
       SAT66          ANT8        362186        401652
       SAT18          ANT6        480898        505653
       SAT18          ANT8        480898        505653
       SAT66          ANT6        480898        505653
       SAT66          ANT8        480898        505653
       SAT18          ANT6        515257        534673
       SAT18          ANT8        515257        534673
       SAT66          ANT6        515257        534673
       SAT66          ANT8        515257        534673
       SAT18          ANT6        614050        651766
       SAT18          ANT8        614050        651766
       SAT66          ANT6        614050        651766
       SAT66          ANT8        614050        651766
       SAT18          ANT6        729494        759068
       SAT18          ANT8        729494        759068
       SAT66          ANT6        729494        759068
       SAT66          ANT8        729494        759068
       SAT18          ANT6        774765        785259
       SAT18          ANT8        774765        785259
       SAT66          ANT6        774765        785259
       SAT66          ANT8        774765        785259
       SAT18          ANT6        841290        852448
       SAT18          ANT8        841290        852448
       SAT66          ANT6        841290        852448
       SAT66          ANT8        841290        852448
       SAT18          ANT6        866639        896932
       SAT18          ANT8        866639        896932
       SAT66          ANT6        866639        896932
       SAT66          ANT8        866639        896932
       SAT42          ANT7          3047         42519
       SAT42          ANT9          3047         42519
       SAT42          ANT7        910247        949719
       SAT42          ANT9        910247        949719
       SAT42          ANT7        121249        148486
       SAT42          ANT9        121249        148486
       SAT42          ANT7       1028449       1055686
       SAT42          ANT9       1028449       1055686
       SAT42          ANT7        160198        174008
       SAT42          ANT9        160198        174008
       SAT42          ANT7       1067398       1081208
       SAT42          ANT9       1067398       1081208
       SAT42          ANT7        255176        289056
       SAT42          ANT9        255176        289056
       SAT42          ANT7       1162376       1196256
       SAT42          ANT9       1162376       1196256
       SAT42          ANT7        364931        401119
       SAT42          ANT9        364931        401119
       SAT42          ANT7        481854        497829
       SAT42          ANT9        481854        497829
       SAT42          ANT7        507995        534349
       SAT42          ANT9        507995        534349
       SAT42          ANT7        613324        653107
       SAT42          ANT9        613324        653107
       SAT42          ANT7        732693        755943
       SAT42          ANT9        732693        755943
       SAT42          ANT7        762857        784831
       SAT42          ANT9        762857        784831
       SAT42          ANT7        864612        904064
       SAT42          ANT9        864612        904064
       SAT42          ANT5         69621         97257
       SAT42         ANT10         69621         97257
       SAT42          ANT5        976821       1004457
       SAT42         ANT10        976821       1004457
       SAT42          ANT5        111592        121901
       SAT42         ANT10        111592        121901
       SAT42          ANT5       1018792       1029101
       SAT42         ANT10       1018792       1029101
       SAT42          ANT5        181408        189075
       SAT42         ANT10        181408        189075
       SAT42          ANT5       1088608       1096275
       SAT42         ANT10       1088608       1096275
       SAT42          ANT5        204575        236024
       SAT42         ANT10        204575        236024
       SAT42          ANT5       1111775       1143224
       SAT42         ANT10       1111775       1143224
       SAT42          ANT5        311874        349790
       SAT42         ANT10        311874        349790
       SAT42          ANT5        430663        448756
       SAT42         ANT10        430663        448756
       SAT42          ANT5        457973        482183
       SAT42         ANT10        457973        482183
       SAT42          ANT5        562004        601611
       SAT42         ANT10        562004        601611
       SAT42          ANT5        681519        705224
       SAT42         ANT10        681519        705224
       SAT42          ANT5        713975        733014
       SAT42         ANT10        713975        733014
       SAT42          ANT5        813710        852071
       SAT42         ANT10        813710        852071
       SAT42          ANT3             0            26
       SAT42         ANT11             0            26
       SAT42          ANT3        907200        907226
       SAT42         ANT11        907200        907226
       SAT42          ANT3         42644         65147
       SAT42         ANT11         42644         65147
       SAT42          ANT3        949844        972347
       SAT42         ANT11        949844        972347
       SAT42          ANT3         85536        105717
       SAT42         ANT11         85536        105717
       SAT42          ANT3        992736       1012917
       SAT42         ANT11        992736       1012917
       SAT42          ANT3        148926        158933
       SAT42         ANT11        148926        158933
       SAT42          ANT3       1056126       1066133
       SAT42         ANT11       1056126       1066133
       SAT42          ANT3        185379        215214
       SAT42         ANT11        185379        215214
       SAT42          ANT3       1092579       1122414
       SAT42         ANT11       1092579       1122414
       SAT42          ANT3        293256        319396
       SAT42         ANT11        293256        319396
       SAT42          ANT3       1200456       1209600
       SAT42         ANT11       1200456       1209600
       SAT42          ANT3        341241        357393
       SAT42         ANT11        341241        357393
       SAT42          ANT3        401040        415578
       SAT42         ANT11        401040        415578
       SAT42          ANT3        438408        465806
       SAT42         ANT11        438408        465806
       SAT42          ANT3        543642        572751
       SAT42         ANT11        543642        572751
       SAT42          ANT3        597666        609429
       SAT42         ANT11        597666        609429
       SAT42          ANT3        652881        671579
       SAT42         ANT11        652881        671579
       SAT42          ANT3        692312        716215
